sim_time,supervisor_event,Plant.Temperature,Plant.Temperature_heater,Controller.heater_ctrl,Supervisor.temperature_desired,Supervisor.heating_time
0.0,False,21.0,21.0,True,35.0,20.0
0.5,False,21.0,21.0,True,35.0,20.0
1.0,False,21.0,21.0,True,35.0,20.0
1.5,False,21.0,21.028366088867188,True,35.0,20.0
2.0,False,21.00008773803711,21.05666160583496,True,35.0,20.0
2.5,False,21.00026512145996,21.084884643554688,True,35.0,20.0
3.0,False,21.000530242919922,21.113035202026367,True,35.0,20.0
3.5,False,21.00088119506836,21.141117095947266,True,35.0,20.0
4.0,False,21.001317977905273,21.169126510620117,True,35.0,20.0
4.5,False,21.001840591430664,21.197067260742188,True,35.0,20.0
5.0,False,21.00244903564453,21.224937438964844,True,35.0,20.0
5.5,False,21.003141403198242,21.25274085998535,True,35.0,20.0
6.0,False,21.003917694091797,21.280473709106445,True,35.0,20.0
6.5,False,21.004777908325195,21.308137893676758,True,35.0,20.0
7.0,False,21.005720138549805,21.33573341369629,True,35.0,20.0
7.5,False,21.006746292114258,21.363262176513672,True,35.0,20.0
8.0,False,21.00785255432129,21.390724182128906,True,35.0,20.0
8.5,False,21.00904083251953,21.41811752319336,True,35.0,20.0
9.0,False,21.01030921936035,21.445446014404297,True,35.0,20.0
9.5,False,21.01165771484375,21.472707748413086,True,35.0,20.0
10.0,False,21.013084411621094,21.49990463256836,True,35.0,20.0
10.5,False,21.01459312438965,21.527034759521484,True,35.0,20.0
11.0,False,21.016178131103516,21.554100036621094,True,35.0,20.0
11.5,False,21.017841339111328,21.581100463867188,True,35.0,20.0
12.0,False,21.019582748413086,21.6080379486084,True,35.0,20.0
12.5,False,21.021400451660156,21.634910583496094,True,35.0,20.0
13.0,False,21.02329444885254,21.661718368530273,True,35.0,20.0
13.5,False,21.0252628326416,21.688465118408203,True,35.0,20.0
14.0,False,21.02730941772461,21.715147018432617,True,35.0,20.0
14.5,False,21.029428482055664,21.74176788330078,True,35.0,20.0
15.0,False,21.0316219329834,21.768325805664062,True,35.0,20.0
15.5,False,21.033889770507812,21.794822692871094,True,35.0,20.0
16.0,False,21.036231994628906,21.821256637573242,True,35.0,20.0
16.5,False,21.038644790649414,21.84762954711914,True,35.0,20.0
17.0,False,21.0411319732666,21.873943328857422,True,35.0,20.0
17.5,False,21.043689727783203,21.90019416809082,True,35.0,20.0
18.0,False,21.04631805419922,21.926387786865234,True,35.0,20.0
18.5,False,21.04901885986328,21.952518463134766,True,35.0,20.0
19.0,False,21.051788330078125,21.978591918945312,True,35.0,20.0
19.5,False,21.054630279541016,22.004606246948242,True,35.0,20.0
20.0,False,21.057538986206055,22.030559539794922,True,35.0,20.0
20.5,False,21.060518264770508,22.05645751953125,True,35.0,20.0
21.0,False,21.06356430053711,22.082294464111328,True,35.0,20.0
21.5,False,21.066679000854492,22.108074188232422,True,35.0,20.0
22.0,False,21.069860458374023,22.13379669189453,True,35.0,20.0
22.5,False,21.073110580444336,22.15946388244629,True,35.0,20.0
23.0,False,21.076425552368164,22.18507194519043,True,35.0,20.0
23.5,False,21.07980728149414,22.210622787475586,True,35.0,20.0
24.0,False,21.083255767822266,22.23611831665039,True,35.0,20.0
24.5,False,21.086767196655273,22.261558532714844,True,35.0,20.0
25.0,False,21.09034538269043,22.286943435668945,True,35.0,20.0
25.5,False,21.09398651123047,22.312271118164062,True,35.0,20.0
26.0,False,21.097692489624023,22.33754539489746,True,35.0,20.0
26.5,False,21.10146141052246,22.362764358520508,True,35.0,20.0
27.0,False,21.10529327392578,22.387928009033203,True,35.0,20.0
27.5,False,21.109188079833984,22.41303825378418,True,35.0,20.0
28.0,False,21.113143920898438,22.438095092773438,True,35.0,20.0
28.5,False,21.117162704467773,22.463096618652344,True,35.0,20.0
29.0,False,21.121240615844727,22.488046646118164,True,35.0,20.0
29.5,False,21.125381469726562,22.512943267822266,True,35.0,20.0
30.0,False,21.129581451416016,22.53778648376465,True,35.0,20.0
30.5,False,21.13384246826172,22.562578201293945,True,35.0,20.0
31.0,False,21.13816261291504,22.587318420410156,True,35.0,20.0
31.5,False,21.142541885375977,22.61200523376465,True,35.0,20.0
32.0,False,21.14698028564453,22.636640548706055,True,35.0,20.0
32.5,False,21.15147590637207,22.661226272583008,True,35.0,20.0
33.0,False,21.156030654907227,22.685758590698242,True,35.0,20.0
33.5,False,21.160642623901367,22.710241317749023,True,35.0,20.0
34.0,False,21.165311813354492,22.73467445373535,True,35.0,20.0
34.5,False,21.17003631591797,22.759056091308594,True,35.0,20.0
35.0,False,21.17481803894043,22.783390045166016,True,35.0,20.0
35.5,False,21.179656982421875,22.80767250061035,True,35.0,20.0
36.0,False,21.18454933166504,22.831905364990234,True,35.0,20.0
36.5,False,21.189498901367188,22.856088638305664,True,35.0,20.0
37.0,False,21.194501876831055,22.880224227905273,True,35.0,20.0
37.5,False,21.199560165405273,22.904312133789062,True,35.0,20.0
38.0,False,21.20467185974121,22.9283504486084,True,35.0,20.0
38.5,False,21.209836959838867,22.952341079711914,True,35.0,20.0
39.0,False,21.215055465698242,22.97628402709961,True,35.0,20.0
39.5,False,21.220327377319336,23.000179290771484,True,35.0,20.0
40.0,False,21.225650787353516,23.02402687072754,True,35.0,20.0
40.5,False,21.231027603149414,23.047826766967773,True,35.0,20.0
41.0,False,21.236454010009766,23.07158088684082,True,35.0,20.0
41.5,False,21.241933822631836,23.09528923034668,True,35.0,20.0
42.0,False,21.247465133666992,23.11894989013672,True,35.0,20.0
42.5,False,21.2530460357666,23.14256477355957,True,35.0,20.0
43.0,False,21.258676528930664,23.166135787963867,True,35.0,20.0
43.5,False,21.264358520507812,23.189659118652344,True,35.0,20.0
44.0,False,21.270090103149414,23.213136672973633,True,35.0,20.0
44.5,False,21.275869369506836,23.236570358276367,True,35.0,20.0
45.0,False,21.28169822692871,23.259960174560547,True,35.0,20.0
45.5,False,21.28757667541504,23.28330421447754,True,35.0,20.0
46.0,False,21.293502807617188,23.306604385375977,True,35.0,20.0
46.5,False,21.299476623535156,23.329858779907227,True,35.0,20.0
47.0,False,21.305498123168945,23.353071212768555,True,35.0,20.0
47.5,False,21.311567306518555,23.376239776611328,True,35.0,20.0
48.0,False,21.31768226623535,23.399364471435547,True,35.0,20.0
48.5,False,21.32384490966797,23.42244529724121,True,35.0,20.0
49.0,False,21.330053329467773,23.445484161376953,True,35.0,20.0
49.5,True,21.336307525634766,23.468481063842773,True,35.0,20.04215431213379
50.0,False,21.342607498168945,23.49143409729004,True,35.0,20.04215431213379
50.5,False,21.348953247070312,23.514345169067383,True,35.0,20.04215431213379
51.0,False,21.355342864990234,23.537214279174805,True,35.0,20.04215431213379
51.5,False,21.361778259277344,23.560041427612305,True,35.0,20.04215431213379
52.0,False,21.368255615234375,23.582826614379883,True,35.0,20.04215431213379
52.5,False,21.374778747558594,23.605571746826172,True,35.0,20.04215431213379
53.0,False,21.381345748901367,23.62827491760254,True,35.0,20.04215431213379
53.5,False,21.387954711914062,23.650936126708984,True,35.0,20.04215431213379
54.0,False,21.394609451293945,23.67355728149414,True,35.0,20.04215431213379
54.5,False,21.401304244995117,23.696138381958008,True,35.0,20.04215431213379
55.0,False,21.408042907714844,23.718679428100586,True,35.0,20.04215431213379
55.5,False,21.41482162475586,23.741178512573242,True,35.0,20.04215431213379
56.0,False,21.42164421081543,23.763639450073242,True,35.0,20.04215431213379
56.5,False,21.428508758544922,23.786060333251953,True,35.0,20.04215431213379
57.0,False,21.435413360595703,23.808441162109375,True,35.0,20.04215431213379
57.5,False,21.442358016967773,23.83078384399414,True,35.0,20.04215431213379
58.0,False,21.449344635009766,23.853086471557617,True,35.0,20.04215431213379
58.5,False,21.456371307373047,23.875350952148438,True,35.0,20.04215431213379
59.0,False,21.463438034057617,23.89757537841797,True,35.0,20.04215431213379
59.5,False,21.470544815063477,23.919761657714844,True,35.0,20.04215431213379
60.0,False,21.477689743041992,23.941911697387695,True,35.0,20.04215431213379
60.5,False,21.484874725341797,23.964021682739258,True,35.0,20.04215431213379
61.0,False,21.49209976196289,23.986093521118164,True,35.0,20.04215431213379
61.5,False,21.499361038208008,24.008129119873047,True,35.0,20.04215431213379
62.0,False,21.506662368774414,24.030126571655273,True,35.0,20.04215431213379
62.5,False,21.514001846313477,24.052085876464844,True,35.0,20.04215431213379
63.0,False,21.521377563476562,24.07400894165039,True,35.0,20.04215431213379
63.5,False,21.528791427612305,24.095895767211914,True,35.0,20.04215431213379
64.0,False,21.536243438720703,24.11774444580078,True,35.0,20.04215431213379
64.5,False,21.543731689453125,24.139556884765625,True,35.0,20.04215431213379
65.0,False,21.55125617980957,24.161333084106445,True,35.0,20.04215431213379
65.5,False,21.558818817138672,24.183073043823242,True,35.0,20.04215431213379
66.0,False,21.566415786743164,24.204776763916016,True,35.0,20.04215431213379
66.5,False,21.57404899597168,24.2264461517334,True,35.0,20.04215431213379
67.0,False,21.58171844482422,24.248077392578125,True,35.0,20.04215431213379
67.5,False,21.58942222595215,24.269676208496094,True,35.0,20.04215431213379
68.0,False,21.5971622467041,24.291236877441406,True,35.0,20.04215431213379
68.5,False,21.604936599731445,24.31276512145996,True,35.0,20.04215431213379
69.0,False,21.612747192382812,24.334257125854492,True,35.0,20.04215431213379
69.5,False,21.620590209960938,24.355712890625,True,35.0,20.04215431213379
70.0,False,21.628467559814453,24.37713623046875,True,35.0,20.04215431213379
70.5,False,21.63637924194336,24.39852523803711,True,35.0,20.04215431213379
71.0,False,21.644323348999023,24.419878005981445,True,35.0,20.04215431213379
71.5,False,21.652301788330078,24.441198348999023,True,35.0,20.04215431213379
72.0,False,21.66031265258789,24.46248435974121,True,35.0,20.04215431213379
72.5,False,21.66835594177246,24.48373794555664,True,35.0,20.04215431213379
73.0,False,21.676433563232422,24.504955291748047,True,35.0,20.04215431213379
73.5,False,21.68454360961914,24.526142120361328,True,35.0,20.04215431213379
74.0,False,21.692684173583984,24.54729461669922,True,35.0,20.04215431213379
74.5,False,21.700857162475586,24.56841278076172,True,35.0,20.04215431213379
75.0,False,21.709062576293945,24.589500427246094,True,35.0,20.04215431213379
75.5,False,21.71729850769043,24.610553741455078,True,35.0,20.04215431213379
76.0,False,21.72556495666504,24.631574630737305,True,35.0,20.04215431213379
76.5,False,21.733863830566406,24.652563095092773,True,35.0,20.04215431213379
77.0,False,21.7421932220459,24.673519134521484,True,35.0,20.04215431213379
77.5,False,21.750551223754883,24.69444465637207,True,35.0,20.04215431213379
78.0,False,21.758941650390625,24.7153377532959,True,35.0,20.04215431213379
78.5,False,21.76736068725586,24.73619842529297,True,35.0,20.04215431213379
79.0,False,21.77581024169922,24.75702667236328,True,35.0,20.04215431213379
79.5,False,21.784290313720703,24.77782440185547,True,35.0,20.04215431213379
80.0,False,21.79279899597168,24.79859161376953,True,35.0,20.04215431213379
80.5,False,21.80133628845215,24.81932830810547,True,35.0,20.04215431213379
81.0,False,21.80990219116211,24.84003257751465,True,35.0,20.04215431213379
81.5,False,21.818496704101562,24.860706329345703,True,35.0,20.04215431213379
82.0,False,21.82712173461914,24.881349563598633,True,35.0,20.04215431213379
82.5,False,21.835773468017578,24.901960372924805,True,35.0,20.04215431213379
83.0,False,21.844453811645508,24.922542572021484,True,35.0,20.04215431213379
83.5,False,21.853160858154297,24.943096160888672,True,35.0,20.04215431213379
84.0,False,21.861896514892578,24.9636173248291,True,35.0,20.04215431213379
84.5,False,21.87065887451172,24.98410987854004,True,35.0,20.04215431213379
85.0,False,21.87944984436035,25.00457191467285,True,35.0,20.04215431213379
85.5,False,21.88826560974121,25.02500343322754,True,35.0,20.04215431213379
86.0,False,21.897109985351562,25.045406341552734,True,35.0,20.04215431213379
86.5,False,21.905981063842773,25.065780639648438,True,35.0,20.04215431213379
87.0,False,21.91487693786621,25.086124420166016,True,35.0,20.04215431213379
87.5,False,21.923799514770508,25.1064395904541,True,35.0,20.04215431213379
88.0,False,21.932748794555664,25.126726150512695,True,35.0,20.04215431213379
88.5,False,21.94172477722168,25.146984100341797,True,35.0,20.04215431213379
89.0,False,21.95072364807129,25.167213439941406,True,35.0,20.04215431213379
89.5,False,21.959749221801758,25.187414169311523,True,35.0,20.04215431213379
90.0,False,21.968801498413086,25.20758628845215,True,35.0,20.04215431213379
90.5,False,21.977876663208008,25.22772979736328,True,35.0,20.04215431213379
91.0,False,21.986976623535156,25.247846603393555,True,35.0,20.04215431213379
91.5,False,21.996103286743164,25.267934799194336,True,35.0,20.04215431213379
92.0,False,22.005252838134766,25.287994384765625,True,35.0,20.04215431213379
92.5,False,22.01442527770996,25.308027267456055,True,35.0,20.04215431213379
93.0,False,22.023624420166016,25.328031539916992,True,35.0,20.04215431213379
93.5,False,22.032846450805664,25.34800910949707,True,35.0,20.04215431213379
94.0,False,22.042091369628906,25.36795997619629,True,35.0,20.04215431213379
94.5,False,22.051361083984375,25.387882232666016,True,35.0,20.04215431213379
95.0,False,22.060651779174805,25.407777786254883,True,35.0,20.04215431213379
95.5,False,22.06996726989746,25.42764663696289,True,35.0,20.04215431213379
